address,email,income,monthly_spending,name,phone_number,ssn
전라남도 **********,seoyeonj******************,14318587.354~14352528.862,207274.432~209503.258,양**,010-*********,70021*********
강원도 평**********,ri@b*********,55112751.419~55123727.474,5811900.538~5819500.672,이**,010-*********,72060*********
제주특별자치*************,anareu*************,92233274.537~92247974.546,18151984.497~18163598.502,차**,010-*********,11100*********
광주광역*********,jihyeon****************,49482181.742~49498113.888,2132182.65~2134119.905,김**,010-*********,82070*********
대구광역*********,jeongsug****************,49388974.359~49402264.388,2661274.026~2662964.041,조**,010-*********,54042*********
대구광역********,tjo******,7974177.722~7992153.177,702561.591~703712.483,권**,010-*********,02080*********
경상남도 ***********,osangc*************,29388066.932~29409211.736,2672041.496~2673525.083,이**,010-*********,68022*********
대구광역********,ci@i*********,12838219.022~12842893.703,1089919.086~1091581.878,윤**,010-*********,96011*********
서울특별*********,wgim********,21831603.38~21864133.427,5618347.621~5623911.282,손**,010-*********,51022*********
서울특별시**********,eunjiha***************,86923454.192~86930797.343,5933550.554~5935703.08,고**,010-*********,59080*********
강원도 *******,jeongh***********,88216541.614~88225171.883,11477355.723~11479064.94,김**,010-*********,60071*********
광주광역********,sangceo**************,92598150.059~92642943.87,10777263.657~10786974.011,김**,010-*********,09062*********
충청북도 ***********,yunseo*************,18253968.81~18259078.478,5111305.204~5113271.561,이**,010-*********,08071*********
경상북도 **********,gimdohy**************,76044806.81~76061729.385,13803716.57~13805837.848,김**,010-*********,06051*********
대구광역*********,zseo@y*************,21215641.424~21231618.578,4171584.667~4173496.611,안**,010-*********,01031*********
대구광역********,junseo**************,2707753.268~2781280.165,591988.56~593816.08,박**,010-*********,66082*********
전라남도********,junhye**************,6842975.888~6845770.27,1234290.625~1237685.131,박**,010-*********,09042*********
인천광역*********,jeongs************,46195579.84~46218364.413,728727.058~729372.628,김**,010-*********,72091*********
전라북도 ***********,gimogj***********,24115918.51~24133688.72,314661.751~315649.365,박**,010-*********,84112*********
부산광역*********,yeeuni@**************,29261720.618~29273219.292,813415.128~814154.397,강**,010-*********,51041*********
경상남도********,ijeong************,87138210.579~87157048.757,49875257.672~49903912.618,하**,010-*********,49053*********
강원도 홍*********,isang**********,60896048.222~60909508.929,20374606.482~20394935.06,강**,010-*********,49103*********
제주특별자***********,rgim@j*************,89096486.026~89102826.386,27111797.052~27130876.93,박**,010-*********,87040*********
인천광역********,iseoyeo****************,43298192.161~43333497.696,23760851.034~23775347.229,이**,010-*********,92061*********
전라남도 ***********,uhon*********,93487668.468~93507831.81,3915095.134~3921745.335,김**,010-*********,45021*********
제주특별자치**************,junseo5****************,5598282.367~5654062.557,445601.976~449608.57,김**,010-*********,47032*********
충청남도 ***********,ogjaso*************,86345314.226~86353076.624,9462315.3~9478337.912,이**,010-*********,00082*********
경상남도 창원***************,eungyeon******************,73280021.178~73300123.562,16319147.213~16322805.346,박**,010-*********,78033*********
경상북도 포*************,ci@******,86408723.584~86430197.731,2815113.511~2817184.468,배**,010-*********,06070*********
강원도 평**********,myeongsug******************,63568785.047~63588827.366,20432169.008~20454536.052,손**,010-*********,62121*********
전라남도 ***********,isanghy**************,67595000.408~67610586.98,2488017.934~2491077.297,양**,010-*********,89100*********
전라북도 ***********,li@yuh***********,58931667.518~58952066.974,1762897.929~1768037.4,이**,010-*********,55010*********
광주광역********,seungmin*****************,99185687.333~99212157.029,23149302.43~23165306.942,나**,010-*********,76092*********
부산광역시**********,sumin*********,62637538.891~62662131.636,19277679.587~19295839.61,하**,010-*********,09120*********
울산광역시***********,bagjun************,70740700.694~70774055.592,17753008.512~17762945.252,엄**,010-*********,99100*********
대전광역*******,gimsu***********,7424023.228~7447360.692,667316.014~669084.391,이**,010-*********,70122*********
대전광역********,eungye************,9514777.215~9558147.058,1109872.819~1111499.841,노**,010-*********,94112*********
충청북도 ***********,sonhyeo**************,21548980.581~21558988.572,525954.141~526682.591,이**,010-*********,52112*********
서울특별시*********,sonjihu****************,93690662.336~93696636.89,9798194.783~9801658.674,강**,010-*********,08100*********
광주광역*********,ogja19***********,8547492.813~8560921.94,1375197.25~1376357.531,엄**,010-*********,68052*********
세종특별자치*************,gimjaehy******************,54097760.148~54122423.047,17925596.476~17942301.372,하**,010-*********,63061*********
대전광역*********,jinu90*************,91763350.356~91770139.024,15966856.466~15980050.37,이**,010-*********,89030*********
경기도 여**********,yeonghw****************,91770139.024~91788275.359,23112684.709~23129473.407,이**,010-*********,56071*********
광주광역********,bi@gi**********,8582960.817~8609615.021,4046676.178~4051362.872,이**,010-*********,72032*********
강원도 *******,yeongh***********,39773112.786~39780598.343,7224456.064~7231025.096,김**,010-*********,59080*********
세종특별자치*************,jeongsu****************,61320480.114~61346368.707,23491459.422~23508869.824,강**,010-*********,06083*********
전라북도 ***********,josan**********,5711124.74~5729217.648,3401565.19~3404003.971,안**,010-*********,02011*********
울산광역********,jungsu*************,88343390.36~88355264.732,38938187.7~38989548.693,김**,010-*********,60100*********
부산광역시*********,coeseo***********,76999691.937~77032467.272,11413412.614~11424940.352,이**,010-*********,72012*********
대구광역시***********,kcoe@*********,26271524.895~26279755.842,1662567.764~1666485.347,박**,010-*********,92092*********
대구광역********,bgang@************,41479341.536~41489257.51,2495723.827~2496982.53,김**,010-*********,04112*********
광주광역*********,hayungi****************,70562650.54~70580952.763,41974610.564~42065139.427,이**,010-*********,75082*********
경상남도 ***********,lgim@*********,51078075.451~51086129.992,10915583.258~10923594.052,이**,010-*********,94082*********
경기도 수**********,bagseon***************,44830106.687~44845729.841,28660545.673~28676536.492,이**,010-*********,62010*********
광주광역********,jiugim@**************,17635643.175~17668667.472,486237.6~487651.047,강**,010-*********,72010*********
충청북도 ***********,pi@b*********,96174168.106~96193795.442,15491970.547~15505103.583,민**,010-*********,86080*********
세종특별자치*************,areu*********,11469024.456~11514515.097,2224451.558~2225744.241,이**,010-*********,79062*********
전라북도 ***********,hyejin4****************,26256144.488~26271524.895,4311056.023~4316543.813,김**,010-*********,79062*********
전라남도 ***********,jgweon**************,86748218.417~86766717.589,3650967.975~3660932.075,김**,010-*********,90092*********
경상남도 ***********,sanghung****************,17967849.232~18003115.476,1208405.878~1210761.522,김**,010-*********,63110*********
경기도 용**********,miyeon*************,17737627.104~17755547.509,814154.397~814598.918,양**,010-*********,71082*********
경상남도 ***********,bagseon***************,95791145.72~95812012.143,12314415.749~12333406.316,이**,010-*********,04030*********
세종특별자치*************,haeun*********,14192486.939~14210850.612,421677.243~422450.831,이**,010-*********,53080*********
강원도 횡**********,jihun03***************,32325607.799~32349368.994,3484290.229~3490714.045,오**,010-*********,58042*********
제주특별자**********,jeongho****************,48841251.77~48854231.077,6914713.365~6920585.516,김**,010-*********,70081*********
경상북도 ***********,seoyeon***************,80290440.335~80309146.876,9064392.748~9067406.479,이**,010-*********,82020*********
경상북도 ***********,sanghu*************,89602897.654~89618832.522,12827923.251~12831393.329,박**,010-*********,82021*********
대전광역********,gimyeo**************,60333187.684~60354157.642,8278535.896~8278810.388,이**,010-*********,13051*********
강원도 *******,yunseos****************,41841466.731~41864126.408,5751453.733~5754416.304,전**,010-*********,12032*********
전라남도 ***********,agim@**********,57592521.646~57617745.152,7479513.696~7485906.996,김**,010-*********,76032*********
경기도 *******,sunog***********,53016922.892~53038012.342,9739631.71~9741484.056,성**,010-*********,13061*********
부산광역********,gyeongsu*****************,57426855.395~57432702.9,9675376.592~9687795.93,양**,010-*********,90021*********
광주광역*********,minhyeo***************,12139590.336~12148403.572,1481669.13~1486032.052,고**,010-*********,12050*********
제주특별자치*************,seoyeon***************,43261605.194~43288336.964,281215.762~285205.198,민**,010-*********,06071*********
인천광역********,eunji*********,74238555.945~74265882.293,29327592.792~29347049.629,권**,010-*********,59061*********
인천광역시 ***********,jcoe@j*************,31702918.256~31747568.459,9884075.642~9887407.691,권**,010-*********,60090*********
경상남도 ***********,gimmyeo***************,91106732.854~91138316.256,27969181.144~28015162.89,이**,010-*********,01020*********
대구광역********,misugi***********,32748459.152~32754276.84,3934104.356~3938382.88,최**,010-*********,47091*********
부산광역*********,jihyehw**************,4185426.166~4191462.112,1639073.698~1641523.452,강**,010-*********,04112*********
