name,ssn,phone_number,email,income,address,monthly_spending
이**,81111*********,010-*********,sugja*********,30342109,인천광역*********,6038654
김**,91032*********,010-*********,miyeong**************,71059505,경상남도 ***********,8629176
김**,59030*********,010-*********,seongh************,48569487,대구광역시*********,4817190
서**,88030*********,010-*********,kcoe@j*************,34902549,부산광역********,11990867
박**,75110*********,010-*********,seongmi**************,89063819,전라남도 ***********,11073491
백**,84031*********,010-*********,pjeo*********,76333674,광주광역********,39156702
오**,46071*********,010-*********,bo@r*******,46539710,광주광역시*********,3845815
김**,79021*********,010-*********,seoye***********,8506198,경상북도 ***********,2098606
이**,98042*********,010-*********,seong**********,75778916,광주광역********,10419714
김**,46051*********,010-*********,sunja90***************,88568261,전라남도 ***********,9360992
이**,67071*********,010-*********,fgim@*********,92709173,대전광역*********,20336926
최**,71042*********,010-*********,sanghyeo*****************,92521142,충청남도 ***********,7092970
이**,00080*********,010-*********,yunsang***************,45449054,경상북도 ***********,1800562
장**,86032*********,010-*********,jiu36@*************,29816698,전라북도 ***********,592038
김**,05072*********,010-*********,gimyeo***********,27010336,강원도 *******,11621859
조**,02112*********,010-*********,dbag*********,77796518,제주특별자치*************,14725805
김**,76031*********,010-*********,rgim*******,68163905,전라북도 ***********,224744
김**,07061*********,010-*********,ijeongsi****************,38260256,대전광역********,15430514
이**,45013*********,010-*********,fhon*******,53302432,울산광역시 ***********,30505415
최**,96081*********,010-*********,seoyu***********,56609808,충청북도 청**************,17730254
한**,73120*********,010-*********,bagyeongc******************,27877343,강원도 양**********,2844004
김**,53101*********,010-*********,ijihu@***********,15454960,제주특별자**********,1066653
김**,83090*********,010-*********,lgim@b*************,64406682,부산광역*********,2850885
홍**,84090*********,010-*********,jeongh**************,29825328,강원도 삼**********,17549427
이**,64031*********,010-*********,gimseon****************,82656487,대전광역*******,9566968
권**,72033*********,010-*********,jeongjahw******************,22397066,경상북도 ***********,6888265
박**,53031*********,010-*********,jeongsi***************,29694041,인천광역시*********,11663102
김**,71111*********,010-*********,gosumi*************,51423492,대전광역*********,10540253
진**,93121*********,010-*********,guji*********,74856123,부산광역시*********,20506033
고**,81030*********,010-*********,yejinjeo*****************,10282617,대구광역*********,2790119
하**,67012*********,010-*********,yejun3**************,75277629,대전광역*********,13373787
김**,45122*********,010-*********,borammi****************,92708702,서울특별*********,21079049
홍**,68072*********,010-*********,sangce************,9372676,충청남도 ***********,1178377
허**,47110*********,010-*********,jeongn************,88819483,대전광역*********,36814563
박**,98042*********,010-*********,yeongm*************,53346260,제주특별자치*************,12788240
김**,89030*********,010-*********,myun*******,34263909,전라북도 ***********,9609589
류**,09061*********,010-*********,dohyeo**************,12435751,인천광역********,913055
정**,57012*********,010-*********,migyeo*************,47444225,경기도 양*********,158710
이**,67111*********,010-*********,sunja*********,12076815,대전광역*********,1220675
이**,95050*********,010-*********,ison@j************,4292961,경상남도 ***********,1086023
성**,09121*********,010-*********,hyeonj**************,57632776,인천광역*********,1992068
김**,70032*********,010-*********,si@yuh***********,69309462,강원도 화**********,18912660
김**,12122*********,010-*********,seongji****************,4145822,경기도 용**********,602470
박**,90041*********,010-*********,songseon*****************,51197677,부산광역*********,438854
임**,95090*********,010-*********,ebag@y*************,9106716,강원도 춘*********,1436492
박**,90021*********,010-*********,yunse*********,24050209,대전광역*********,4327165
황**,58122*********,010-*********,gimjeo************,60835126,충청북도 ***********,36538553
김**,82050*********,010-*********,coeju***********,7514399,대구광역*********,3709164
배**,10021*********,010-*********,qgim@j*************,3067503,경상북도********,498174
안**,94042*********,010-*********,coeseung*****************,51854208,울산광역********,1989326
김**,05092*********,010-*********,kgim@y*************,84271949,광주광역*********,4876762
송**,45021*********,010-*********,xgweo**********,89492296,서울특별*********,4903030
박**,52091*********,010-*********,iyeongi****************,32328715,대전광역********,1381014
윤**,62100*********,010-*********,minseo***********,49997979,경상남도 ***********,26803242
진**,63040*********,010-*********,jbae@y*************,66680599,경상북도 ***********,17188193
오**,84080*********,010-*********,lgim@j*************,48397873,충청북도 ***********,21604669
김**,86121*********,010-*********,jihunb***********,30817766,대구광역*********,6416581
고**,85011*********,010-*********,jeongj**************,15263944,제주특별자치**************,5218250
김**,58102*********,010-*********,xi@b*********,25780292,세종특별자**********,2923902
손**,66041*********,010-*********,isub*********,57211442,서울특별*********,2255200
박**,49032*********,010-*********,yeongsu**************,60222130,서울특별*********,13521771
이**,65061*********,010-*********,qgim********,13351566,충청북도 진***********,709756
신**,60011*********,010-*********,ganguji****************,22037098,경상북도 ***********,2316263
권**,61022*********,010-*********,eunjeo***********,35981251,전라북도 ***********,5223333
박**,54071*********,010-*********,seongjin*****************,59481399,대전광역********,2726515
박**,14041*********,010-*********,jeongung****************,74342261,충청북도 청**************,11184303
조**,02021*********,010-*********,gimjinu***************,9625801,세종특별자치*************,1111662
배**,65101*********,010-*********,zjo@g**********,13414626,대구광역********,1995143
최**,05051*********,010-*********,seoyuns****************,84047233,경기도 포**********,61911750
최**,10052*********,010-*********,misug*********,26159409,경상북도 ***********,2512212
김**,77051*********,010-*********,jeongh**************,23083043,경기도 안**********,2187287
서**,09060*********,010-*********,seoye**********,97138908,충청북도 청**************,27831189
서**,78081*********,010-*********,yeonggil******************,78912954,부산광역*********,19675377
김**,03052*********,010-*********,rcoe@j************,97427843,울산광역********,14436790
권**,51081*********,010-*********,seongh************,23010945,전라남도 **********,1277338
남**,61021*********,010-*********,yeongmi**************,20846075,울산광역시 ***********,7781827
송**,10092*********,010-*********,rcoe@*********,33081514,제주특별자치*************,6429259
