address,email,income,monthly_spending,name,phone_number,ssn
울산광역시 중구 약사동,songyejin@gimbag.kr,9978927,1331559,최지은,010-1008-4735,490410-2271964
경상북도 청송군 주왕산면 상평리,jiweon79@gangseo.com,12348817,948711,최시우,010-9176-1554,761120-2754566
세종특별자치시 세종시 소담동,vi@ihanbag.kr,65967294,20472117,권은서,010-8053-3079,490724-1909767
인천광역시 강화군 선원면 연리,ibag@nobae.com,81701411,40124848,박영식,010-7077-4259,500410-1576260
경상북도 영양군 석보면 원리리,bagyeongsun@icoesong.org,42493272,7074726,이영철,010-8344-5406,851125-1449097
전라북도 진안군 마령면 강정리,hwanggyeongsu@iigang.org,72031090,7091880,이경수,010-1891-9011,910708-2445619
서울특별시 양천구 신월동,gyeongsugweon@gimi.net,30484915,7073820,강유진,010-8500-7180,700402-2412231
울산광역시 중구 서동,wgim@coegim.com,10497922,2701401,박현정,010-4376-5498,980917-1900760
제주특별자치도 제주시 오라일동,zcoe@gimgimi.net,36098054,5700634,김옥순,010-6906-8284,120830-3016724
충청북도 보은군 탄부면 평각리,ggim@ju.org,47458776,15730975,박성진,010-4732-3201,800718-2900036
경상남도 남해군 남면 덕월리,yeweon73@jusighoesa.com,72518285,4645149,윤시우,010-2640-7782,140323-4122237
전라북도 고창군 고수면 부곡리,junyeong11@jusighoesa.com,27124716,2552424,이승현,010-4512-3229,110203-4676280
제주특별자치도 제주시 일도이동,useong@iigang.kr,38260040,17903029,김정웅,010-4842-9188,010927-3008162
대전광역시 동구 대별동,gangcunja@gimcoecoe.kr,44106299,1993487,나은정,010-1133-2708,021127-3137105
대전광역시 중구 무수동,minseobag@yu.com,24637093,14313224,이상현,010-9829-5959,661114-2480289
세종특별자치시 세종시 연기면 세종리,gimyujin@ju.com,62079834,46103960,김준호,010-7567-9924,780316-1710696
제주특별자치도 제주시 조천읍 와흘리,haeunryu@josonhan.com,3090106,110550,노지우,010-1271-4017,851226-2544884
제주특별자치도 서귀포시 안덕면 화순리,gbag@ju.com,63639550,247658,양민재,010-2507-9800,590409-1399917
경상북도 상주시 이안면 이안리,baegseongho@jusighoesa.com,71385898,14876143,황영환,010-9583-8385,760413-1281890
인천광역시 미추홀구 학익동,sunja08@yuhanhoesa.kr,65917232,4832677,박정남,010-4560-5419,800407-1172968
전라남도 장성군 남면 마령리,sanghyeonbag@gimo.net,44105432,8613632,김은지,010-4109-1907,680113-2211836
대구광역시 남구 이천동,djo@iibag.kr,15761022,3214974,이경자,010-3594-4057,660108-2286474
충청북도 충주시 성남동,caeweonhwang@yu.com,84288564,18502321,전민지,010-6573-4585,931007-2734116
경상남도 창원시 마산회원구 내서읍 상곡리,ni@ju.com,72941382,2513044,최유진,010-7412-8273,860803-2847727
광주광역시 북구 우산동,gimseoyun@ihwang.com,20868452,4702019,이성훈,010-3881-8612,950902-1244491
전라남도 진도군 군내면 나리,seoyeonjang@jusighoesa.com,14344682,207275,양유진,010-7978-6637,700211-2591243
강원도 평창군 진부면 화의리,ri@bagyun.com,55115714,5819257,이예원,010-9756-4588,720608-2855518
제주특별자치도 제주시 한림읍 상명리,anareum@iseocoe.com,92247757,18162836,차영순,010-7243-6106,111008-3122470
광주광역시 광산구 수완동,jihyeon97@hanbaggim.com,49482440,2132812,김아름,010-4845-3534,820707-2947050
대구광역시 수성구 이천동,jeongsugi@yuhanhoesa.com,49389928,2662223,조현준,010-2815-1505,540427-1553267
대구광역시 서구 중리동,tjo@yu.kr,7975160,702638,권경희,010-9035-4398,020805-3167379
경상남도 밀양시 상남면 평촌리,osangceol@ryugim.kr,29404101,2672258,이경수,010-9484-1706,680224-2033758
대구광역시 남구 봉덕동,ci@iangim.com,12838634,1091055,윤영일,010-8045-9447,960114-1777567
서울특별시 관악구 신림동,wgim@gui.com,21832618,5622950,손미정,010-2741-5576,510221-2960052
서울특별시 성북구 동선동4가,eunjihan@gwaghwang.org,86924078,5934202,고현우,010-9176-6614,590809-2858850
강원도 속초시 설악동,jeonghun37@yu.com,88224189,11477556,김현지,010-6522-5768,600715-1414339
광주광역시 서구 쌍촌동,sangceol59@gimgim.com,92642897,10777510,김은정,010-6141-8179,090629-3606038
충청북도 영동군 심천면 마곡리,yunseo89@baebag.com,18258447,5111373,이예지,010-4756-8771,080719-3623132
경상북도 청송군 안덕면 복리,gimdohyeon@gimigim.kr,76059799,13804360,김도현,010-2857-2880,060513-4091245
대구광역시 달서구 월암동,zseo@yuhanhoesa.net,21216012,4173472,안정식,010-7205-7873,010318-3770989
대구광역시 북구 서변동,junseo90@gimbagi.com,2762713,593197,박지민,010-1707-5928,660821-1162021
전라남도 순천시 남내동,junhyeogcoe@bagi.com,6844992,1236617,박현주,010-1184-2824,090423-3751107
인천광역시 계양구 목상동,jeongsiggim@ju.org,46208950,728821,김예진,010-7230-1161,720915-1729163
전라북도 군산시 성산면 대명리,gimogja@icoei.com,24119049,315627,박지혜,010-3782-8462,841129-1504547
부산광역시 사하구 신평동,yeeuni@jusighoesa.net,29266123,813497,강서준,010-1384-1826,510419-1964199
경상남도 양산시 소주동,ijeongnam@igim.com,87156964,49900620,하보람,010-9952-4359,490530-2848411
강원도 홍천군 남면 신대리,isanghun@ju.com,60897850,20392923,강준영,010-1021-6901,491030-1363443
제주특별자치도 제주시 이도이동,rgim@jusighoesa.net,89101699,27130804,박서준,010-1829-3701,870407-2426045
인천광역시 서구 연희동,iseoyeon@jusighoesa.net,43301975,23773515,이정순,010-8093-8107,920610-2178193
전라남도 장흥군 장평면 등촌리,uhong@joi.com,93499898,3915116,김수진,010-1853-1615,450219-2419389
제주특별자치도 서귀포시 대정읍 구억리,junseo50@yuhanhoesa.com,5600630,445613,김정자,010-7901-2717,470323-2020111
충청남도 예산군 고덕면 오추리,ogjason@gimseong.kr,86352247,9462865,이현우,010-8058-6751,000828-3677781
경상남도 창원시 마산회원구 내서읍 상곡리,eungyeong12@yuhanhoesa.com,73282177,16322384,박현준,010-1152-4283,780331-2163370
경상북도 포항시 남구 연일읍 인주리,ci@yu.com,86424276,2815466,배정웅,010-3605-6468,060708-3226103
강원도 평창군 진부면 척천리,myeongsuggim@jusighoesa.com,63574567,20450577,손준혁,010-3140-9686,621213-2967949
전라남도 구례군 문척면 죽마리,isanghyeon@songgim.kr,67596125,2488180,양지연,010-8972-3193,891007-1613901
전라북도 장수군 계남면 장안리,li@yuhanhoesa.com,58951802,1763863,이은경,010-6231-6037,550105-2211735
광주광역시 서구 벽진동,seungmin43@jusighoesa.org,99211964,23154788,나도윤,010-9646-4899,760929-1955982
부산광역시 영도구 영선동4가,sumin84@ju.org,62647656,19295677,하광수,010-8655-9901,091209-3407499
울산광역시 울주군 언양읍 평리,bagjunseo@gimi.com,70762034,17762522,엄중수,010-3104-8049,991008-2104894
대전광역시 동구 오동,gimsunja@bagi.kr,7446062,668405,이영식,010-7403-9647,701226-2622885
대전광역시 동구 판암동,eungyeong63@yu.net,9556615,1110247,노영순,010-3116-6395,941122-1196553
충청북도 청주시 흥덕구 휴암동,sonhyeonsug@ihwang.kr,21554603,525958,이광수,010-4886-4272,521123-1518591
서울특별시 서대문구 현저동,sonjihun@jusighoesa.com,93696583,9801255,강중수,010-7142-9702,081003-3820730
광주광역시 광산구 하남동,ogja19@yangbag.kr,8557839,1375232,엄혜진,010-3008-6952,680528-2094242
세종특별자치시 세종시 금남면 축산리,gimjaehyeon@jusighoesa.com,54113075,17937169,하상철,010-2504-4448,630616-2183666
대전광역시 대덕구 오정동,jinu90@gimhangim.kr,91763791,15975132,이경자,010-6360-2892,890301-2364732
경기도 여주시 가남읍 대신리,yeonghwanyun@gimgim.com,91775662,23126757,이재호,010-8653-5211,560716-2059635
광주광역시 북구 오룡동,bi@gimnomun.net,8583316,4047184,이지원,010-7644-9593,720322-2529299
강원도 속초시 설악동,yeonghwani@ju.net,39777124,7226108,김승현,010-4384-5899,590801-1435430
세종특별자치시 세종시 장군면 은용리,jeongsu01@yuhanhoesa.kr,61326499,23502182,강영희,010-9764-6731,060830-4017668
전라북도 김제시 용지면 봉의리,josangho@yu.com,5715235,3402082,안순옥,010-9746-9688,020116-3791185
울산광역시 동구 미포동,jungsu10@gimseo.com,88353954,38986998,김정호,010-3691-7996,601001-2185913
부산광역시 서구 충무동2가,coeseongho@ju.net,77032101,11421684,이아름,010-4096-7032,720125-1494167
대구광역시 달성군 유가읍 양리,kcoe@icoena.kr,26272618,1662758,박진호,010-7551-9867,920923-1360664
대구광역시 남구 이천동,bgang@gimgweon.com,41489223,2496063,김재호,010-5363-5350,041129-3744249
광주광역시 광산구 명도동,hayungim@yuhanhoesa.com,70568539,42064925,이선영,010-4140-2771,750828-1262720
경상남도 산청군 오부면 오전리,lgim@goyun.com,51081646,10921483,이지훈,010-9705-9263,940824-1111202
경기도 수원시 장안구 정자동,bagseongjin@gimbag.org,44835448,28674133,이영철,010-1187-7506,620102-2084781
광주광역시 남구 월산동,jiugim@yuhanhoesa.org,17655474,486248,강영미,010-9247-3765,720101-1609095
충청북도 청주시 흥덕구 송정동,pi@bagbag.com,96192116,15496020,민지은,010-3678-1482,860804-1629883
세종특별자치시 세종시 부강면 노호리,areum06@ju.kr,11511494,2225503,이은서,010-9321-1275,790628-2358235
전라북도 정읍시 태인면 거산리,hyejin46@baggimgweon.kr,26259440,4316438,김은주,010-3613-7201,790621-2950703
전라남도 구례군 산동면 신학리,jgweon@gimyuncoe.net,86766002,3654547,김예은,010-3397-2211,900920-1549650
경상남도 고성군 고성읍 기월리,sanghungim@jusighoesa.kr,17971243,1208629,김경숙,010-6676-8419,631106-1035843
경기도 용인시 수지구 죽전동,miyeonggim@icoe.org,17747327,814165,양시우,010-5644-5630,710822-1775069
경상남도 의령군 용덕면 소상리,bagseonyeong@oigang.kr,95801459,12321312,이상철,010-6589-5838,040306-3101613
세종특별자치시 세종시 조치원읍 남리,haeun22@ju.com,14210667,421741,이중수,010-4541-4891,530803-2417289
강원도 횡성군 갑천면 구방리,jihun03@yuhanhoesa.net,32341060,3484434,오성현,010-3727-5627,580427-1433500
제주특별자치도 제주시 회천동,jeongho95@gimbagbag.com,48852307,6917728,김중수,010-5329-7707,700813-2698662
경상북도 상주시 사벌면 매호리,seoyeonggim@gimijo.net,80299990,9066217,이준혁,010-4856-6858,820208-2094640
경상북도 상주시 공성면 인창리,sanghun78@mungim.kr,89618137,12830381,박현숙,010-2581-2273,820214-2117868
대전광역시 중구 목달동,gimyeonggil@baei.com,60341127,8278768,이지혜,010-7688-8765,130519-4877629
강원도 춘천시 효자동,yunseosim@jusighoesa.kr,41856241,5753914,전지은,010-4685-6026,120328-4807905
전라남도 진도군 진도읍 수역리,agim@gimmini.kr,57597727,7485141,김지민,010-6024-1825,760320-2151709
경기도 오산시 누읍동,sunogyang@ju.org,53025514,9741385,성상현,010-4694-3646,130612-4722760
부산광역시 남구 대연동,gyeongsu53@jusighoesa.org,57432468,9682682,양준서,010-2864-1944,900214-2832557
광주광역시 광산구 용봉동,minhyeonu@ancoebag.com,12140940,1481870,고영철,010-7371-4982,120503-3009019
제주특별자치도 제주시 애월읍 상귀리,seoyeonghwan@gangi.org,43270978,281223,민은서,010-8066-2749,060716-4803296
인천광역시 중구 운서동,eunji55@yu.com,74253196,29330699,권지아,010-8315-2594,590616-2433239
인천광역시 강화군 화도면 문산리,jcoe@jusighoesa.com,31708082,9884438,권재현,010-5574-2926,600906-1578180
경상남도 하동군 진교면 백련리,gimmyeongsug@gogim.com,91117690,28014699,이영순,010-2836-4393,010201-3289725
대구광역시 남구 봉덕동,misugi@gimcoe.com,32750337,3937885,최경숙,010-4041-8045,470917-1675093
부산광역시 수영구 수영동,jihyehwang@gimgim.com,4185577,1639900,강영미,010-6109-7225,041122-4058626
울산광역시 중구 교동,gimmiyeong@jusighoesa.com,44405584,10300181,이서연,010-6857-8284,800728-2890418
제주특별자치도 제주시 구좌읍 김녕리,ijeongsug@yangigim.com,57968047,19083192,홍영자,010-6875-7832,650811-2025337
제주특별자치도 제주시 한경면 신창리,gyeongjau@iiju.kr,56116721,11005790,황은경,010-2595-2370,771105-2360772
전라남도 목포시 금화동,sujincoe@yuhanhoesa.com,78787392,4749744,이재호,010-2632-8768,930120-2896574
부산광역시 북구 금곡동,gimeunyeong@bagson.kr,56039092,14387731,이숙자,010-5039-1762,800403-2690574
강원도 춘천시 남산면 서천리,ogang@gimgang.kr,69185907,19705727,최옥순,010-5544-3055,800912-2680648
울산광역시 울주군 두서면 인보리,rjo@iryu.net,42271376,14478379,이예지,010-6852-7729,080724-3269628
강원도 횡성군 둔내면 마암리,seongmin04@ibag.org,98811422,15925862,김주원,010-4519-1958,610601-2230206
전라남도 완도군 고금면 가교리,migyeong46@yuhanhoesa.org,10322874,3827424,최지아,010-2035-8802,780718-2723155
광주광역시 남구 대지동,jinu38@yu.com,42102637,4740075,김영길,010-5840-1153,990121-2785746
경기도 평택시 청북읍 삼계리,hyeonsug83@yu.org,33095309,9584731,박성수,010-9610-7420,860718-2882477
광주광역시 북구 연제동,ssin@jugim.net,54982947,12363376,전지연,010-8150-9791,010320-3063570
경기도 시흥시 논곡동,di@baggim.org,9243774,1728865,나현준,010-1744-7788,640708-2345464
경상남도 산청군 단성면 길리,sugjai@gweonseoseo.com,23501853,9285197,이민준,010-9906-4162,720507-1123448
부산광역시 동래구 안락동,sgim@isingim.com,45955465,16214656,이유진,010-3492-5548,060527-3261228
세종특별자치시 세종시 연서면 월하리,sjo@ju.net,78628981,19739079,박윤서,010-5286-1594,030117-3796584
제주특별자치도 서귀포시 안덕면 화순리,cunja61@jusighoesa.kr,80318294,8391152,이영수,010-2966-5038,521123-1310325
제주특별자치도 제주시 한경면 금등리,mijeong74@bagsin.com,54249898,7081274,황상현,010-4127-4652,560729-1513053
강원도 정선군 정선읍 가수리,shwang@yangbag.com,59408520,8200488,이정훈,010-5218-1519,440930-1712013
서울특별시 종로구 돈의동,gimjiu@jusighoesa.com,75678856,14456785,김정웅,010-2840-6034,980318-1251255
서울특별시 관악구 신림동,seongsu34@gimgimgim.kr,18816015,2051082,진준혁,010-5550-6831,501105-2918507
제주특별자치도 제주시 내도동,ygim@gimseogim.com,35519002,6951253,박민지,010-8617-6660,441002-2896044
서울특별시 서초구 양재동,yo@yu.kr,94257552,11289375,이현정,010-5082-9001,550502-2222709
경기도 수원시 장안구 이목동,yeweon14@bagyungang.org,40658609,14087791,김정호,010-5510-8875,601111-2247295
경상북도 안동시 와룡면 도곡리,gyeongjaheo@yuhanhoesa.net,86123025,39369323,류경자,010-4616-2321,131026-4391696
광주광역시 남구 백운동,eunjujang@bagi.com,8944561,5133926,이주원,010-1350-8370,771127-1680090
광주광역시 북구 충효동,igo@jangu.kr,77312138,24117384,박영수,010-2066-1490,530204-1177954
경상북도 의성군 봉양면 구산리,sunja83@yu.kr,58450862,7343341,김순자,010-9743-6606,900709-1353865
경상북도 봉화군 상운면 하눌리,pgim@gimmunhong.com,60061999,8519542,권상철,010-8102-5903,870702-1891925
경기도 수원시 영통구 하동,mijeonghan@ani.kr,35374461,4253812,김예진,010-8671-4095,060117-4069785
광주광역시 서구 동천동,minjae10@gimgim.kr,57647086,25625201,이은지,010-5474-6039,670611-2727508
부산광역시 연제구 연산동,yeeun18@yunyungim.com,34479012,2989761,박영진,010-8579-1503,930816-2342331
대전광역시 유성구 안산동,jeongunggim@ju.com,60017775,1456064,박지원,010-5636-8663,441119-1571464
울산광역시 울주군 두서면 복안리,gimseoyun@ju.net,28648405,20652073,김현숙,010-9805-5945,720830-1885965
대전광역시 중구 대흥동,caeweonyang@ii.kr,75400450,27093102,김상호,010-7015-2618,610519-1481470
경상북도 울진군 기성면 사동리,iseojun@jusighoesa.com,37542791,7970248,김혜진,010-4307-9772,880615-1180868
제주특별자치도 제주시 용담일동,gi@yu.kr,13230779,2098944,김준영,010-2186-4621,130419-3358536
부산광역시 동구 초량동,jeongung76@gimgim.kr,18170788,6626259,이성진,010-9836-8863,811109-2714070
경상북도 영천시 금호읍 원기리,gjang@cabag.com,18353226,396477,이중수,010-3981-3697,761005-1013175
