name,ssn,phone_number,email,income,address,monthly_spending
최지은,490410-2271964,010-1008-4735,songyejin@gimbag.kr,9978927,울산광역시 중구 약사동,1331559
최시우,761120-2754566,010-9176-1554,jiweon79@gangseo.com,12348817,경상북도 청송군 주왕산면 상평리,948711
권은서,490724-1909767,010-8053-3079,vi@ihanbag.kr,65967294,세종특별자치시 세종시 소담동,20472117
박영식,500410-1576260,010-7077-4259,ibag@nobae.com,81701411,인천광역시 강화군 선원면 연리,40124848
이영철,851125-1449097,010-8344-5406,bagyeongsun@icoesong.org,42493272,경상북도 영양군 석보면 원리리,7074726
이경수,910708-2445619,010-1891-9011,hwanggyeongsu@iigang.org,72031090,전라북도 진안군 마령면 강정리,7091880
강유진,700402-2412231,010-8500-7180,gyeongsugweon@gimi.net,30484915,서울특별시 양천구 신월동,7073820
박현정,980917-1900760,010-4376-5498,wgim@coegim.com,10497922,울산광역시 중구 서동,2701401
김옥순,120830-3016724,010-6906-8284,zcoe@gimgimi.net,36098054,제주특별자치도 제주시 오라일동,5700634
박성진,800718-2900036,010-4732-3201,ggim@ju.org,47458776,충청북도 보은군 탄부면 평각리,15730975
윤시우,140323-4122237,010-2640-7782,yeweon73@jusighoesa.com,72518285,경상남도 남해군 남면 덕월리,4645149
이승현,110203-4676280,010-4512-3229,junyeong11@jusighoesa.com,27124716,전라북도 고창군 고수면 부곡리,2552424
김정웅,010927-3008162,010-4842-9188,useong@iigang.kr,38260040,제주특별자치도 제주시 일도이동,17903029
나은정,021127-3137105,010-1133-2708,gangcunja@gimcoecoe.kr,44106299,대전광역시 동구 대별동,1993487
이상현,661114-2480289,010-9829-5959,minseobag@yu.com,24637093,대전광역시 중구 무수동,14313224
김준호,780316-1710696,010-7567-9924,gimyujin@ju.com,62079834,세종특별자치시 세종시 연기면 세종리,46103960
노지우,851226-2544884,010-1271-4017,haeunryu@josonhan.com,3090106,제주특별자치도 제주시 조천읍 와흘리,110550
양민재,590409-1399917,010-2507-9800,gbag@ju.com,63639550,제주특별자치도 서귀포시 안덕면 화순리,247658
황영환,760413-1281890,010-9583-8385,baegseongho@jusighoesa.com,71385898,경상북도 상주시 이안면 이안리,14876143
박정남,800407-1172968,010-4560-5419,sunja08@yuhanhoesa.kr,65917232,인천광역시 미추홀구 학익동,4832677
김은지,680113-2211836,010-4109-1907,sanghyeonbag@gimo.net,44105432,전라남도 장성군 남면 마령리,8613632
이경자,660108-2286474,010-3594-4057,djo@iibag.kr,15761022,대구광역시 남구 이천동,3214974
전민지,931007-2734116,010-6573-4585,caeweonhwang@yu.com,84288564,충청북도 충주시 성남동,18502321
최유진,860803-2847727,010-7412-8273,ni@ju.com,72941382,경상남도 창원시 마산회원구 내서읍 상곡리,2513044
이성훈,950902-1244491,010-3881-8612,gimseoyun@ihwang.com,20868452,광주광역시 북구 우산동,4702019
양유진,700211-2591243,010-7978-6637,seoyeonjang@jusighoesa.com,14344682,전라남도 진도군 군내면 나리,207275
이예원,720608-2855518,010-9756-4588,ri@bagyun.com,55115714,강원도 평창군 진부면 화의리,5819257
차영순,111008-3122470,010-7243-6106,anareum@iseocoe.com,92247757,제주특별자치도 제주시 한림읍 상명리,18162836
김아름,820707-2947050,010-4845-3534,jihyeon97@hanbaggim.com,49482440,광주광역시 광산구 수완동,2132812
조현준,540427-1553267,010-2815-1505,jeongsugi@yuhanhoesa.com,49389928,대구광역시 수성구 이천동,2662223
권경희,020805-3167379,010-9035-4398,tjo@yu.kr,7975160,대구광역시 서구 중리동,702638
이경수,680224-2033758,010-9484-1706,osangceol@ryugim.kr,29404101,경상남도 밀양시 상남면 평촌리,2672258
윤영일,960114-1777567,010-8045-9447,ci@iangim.com,12838634,대구광역시 남구 봉덕동,1091055
손미정,510221-2960052,010-2741-5576,wgim@gui.com,21832618,서울특별시 관악구 신림동,5622950
고현우,590809-2858850,010-9176-6614,eunjihan@gwaghwang.org,86924078,서울특별시 성북구 동선동4가,5934202
김현지,600715-1414339,010-6522-5768,jeonghun37@yu.com,88224189,강원도 속초시 설악동,11477556
김은정,090629-3606038,010-6141-8179,sangceol59@gimgim.com,92642897,광주광역시 서구 쌍촌동,10777510
이예지,080719-3623132,010-4756-8771,yunseo89@baebag.com,18258447,충청북도 영동군 심천면 마곡리,5111373
김도현,060513-4091245,010-2857-2880,gimdohyeon@gimigim.kr,76059799,경상북도 청송군 안덕면 복리,13804360
안정식,010318-3770989,010-7205-7873,zseo@yuhanhoesa.net,21216012,대구광역시 달서구 월암동,4173472
박지민,660821-1162021,010-1707-5928,junseo90@gimbagi.com,2762713,대구광역시 북구 서변동,593197
박현주,090423-3751107,010-1184-2824,junhyeogcoe@bagi.com,6844992,전라남도 순천시 남내동,1236617
김예진,720915-1729163,010-7230-1161,jeongsiggim@ju.org,46208950,인천광역시 계양구 목상동,728821
박지혜,841129-1504547,010-3782-8462,gimogja@icoei.com,24119049,전라북도 군산시 성산면 대명리,315627
강서준,510419-1964199,010-1384-1826,yeeuni@jusighoesa.net,29266123,부산광역시 사하구 신평동,813497
하보람,490530-2848411,010-9952-4359,ijeongnam@igim.com,87156964,경상남도 양산시 소주동,49900620
강준영,491030-1363443,010-1021-6901,isanghun@ju.com,60897850,강원도 홍천군 남면 신대리,20392923
박서준,870407-2426045,010-1829-3701,rgim@jusighoesa.net,89101699,제주특별자치도 제주시 이도이동,27130804
이정순,920610-2178193,010-8093-8107,iseoyeon@jusighoesa.net,43301975,인천광역시 서구 연희동,23773515
김수진,450219-2419389,010-1853-1615,uhong@joi.com,93499898,전라남도 장흥군 장평면 등촌리,3915116
김정자,470323-2020111,010-7901-2717,junseo50@yuhanhoesa.com,5600630,제주특별자치도 서귀포시 대정읍 구억리,445613
이현우,000828-3677781,010-8058-6751,ogjason@gimseong.kr,86352247,충청남도 예산군 고덕면 오추리,9462865
박현준,780331-2163370,010-1152-4283,eungyeong12@yuhanhoesa.com,73282177,경상남도 창원시 마산회원구 내서읍 상곡리,16322384
배정웅,060708-3226103,010-3605-6468,ci@yu.com,86424276,경상북도 포항시 남구 연일읍 인주리,2815466
손준혁,621213-2967949,010-3140-9686,myeongsuggim@jusighoesa.com,63574567,강원도 평창군 진부면 척천리,20450577
양지연,891007-1613901,010-8972-3193,isanghyeon@songgim.kr,67596125,전라남도 구례군 문척면 죽마리,2488180
이은경,550105-2211735,010-6231-6037,li@yuhanhoesa.com,58951802,전라북도 장수군 계남면 장안리,1763863
나도윤,760929-1955982,010-9646-4899,seungmin43@jusighoesa.org,99211964,광주광역시 서구 벽진동,23154788
하광수,091209-3407499,010-8655-9901,sumin84@ju.org,62647656,부산광역시 영도구 영선동4가,19295677
엄중수,991008-2104894,010-3104-8049,bagjunseo@gimi.com,70762034,울산광역시 울주군 언양읍 평리,17762522
이영식,701226-2622885,010-7403-9647,gimsunja@bagi.kr,7446062,대전광역시 동구 오동,668405
노영순,941122-1196553,010-3116-6395,eungyeong63@yu.net,9556615,대전광역시 동구 판암동,1110247
이광수,521123-1518591,010-4886-4272,sonhyeonsug@ihwang.kr,21554603,충청북도 청주시 흥덕구 휴암동,525958
강중수,081003-3820730,010-7142-9702,sonjihun@jusighoesa.com,93696583,서울특별시 서대문구 현저동,9801255
엄혜진,680528-2094242,010-3008-6952,ogja19@yangbag.kr,8557839,광주광역시 광산구 하남동,1375232
하상철,630616-2183666,010-2504-4448,gimjaehyeon@jusighoesa.com,54113075,세종특별자치시 세종시 금남면 축산리,17937169
이경자,890301-2364732,010-6360-2892,jinu90@gimhangim.kr,91763791,대전광역시 대덕구 오정동,15975132
이재호,560716-2059635,010-8653-5211,yeonghwanyun@gimgim.com,91775662,경기도 여주시 가남읍 대신리,23126757
이지원,720322-2529299,010-7644-9593,bi@gimnomun.net,8583316,광주광역시 북구 오룡동,4047184
김승현,590801-1435430,010-4384-5899,yeonghwani@ju.net,39777124,강원도 속초시 설악동,7226108
강영희,060830-4017668,010-9764-6731,jeongsu01@yuhanhoesa.kr,61326499,세종특별자치시 세종시 장군면 은용리,23502182
안순옥,020116-3791185,010-9746-9688,josangho@yu.com,5715235,전라북도 김제시 용지면 봉의리,3402082
김정호,601001-2185913,010-3691-7996,jungsu10@gimseo.com,88353954,울산광역시 동구 미포동,38986998
이아름,720125-1494167,010-4096-7032,coeseongho@ju.net,77032101,부산광역시 서구 충무동2가,11421684
박진호,920923-1360664,010-7551-9867,kcoe@icoena.kr,26272618,대구광역시 달성군 유가읍 양리,1662758
김재호,041129-3744249,010-5363-5350,bgang@gimgweon.com,41489223,대구광역시 남구 이천동,2496063
이선영,750828-1262720,010-4140-2771,hayungim@yuhanhoesa.com,70568539,광주광역시 광산구 명도동,42064925
이지훈,940824-1111202,010-9705-9263,lgim@goyun.com,51081646,경상남도 산청군 오부면 오전리,10921483
이영철,620102-2084781,010-1187-7506,bagseongjin@gimbag.org,44835448,경기도 수원시 장안구 정자동,28674133
강영미,720101-1609095,010-9247-3765,jiugim@yuhanhoesa.org,17655474,광주광역시 남구 월산동,486248
민지은,860804-1629883,010-3678-1482,pi@bagbag.com,96192116,충청북도 청주시 흥덕구 송정동,15496020
이은서,790628-2358235,010-9321-1275,areum06@ju.kr,11511494,세종특별자치시 세종시 부강면 노호리,2225503
김은주,790621-2950703,010-3613-7201,hyejin46@baggimgweon.kr,26259440,전라북도 정읍시 태인면 거산리,4316438
김예은,900920-1549650,010-3397-2211,jgweon@gimyuncoe.net,86766002,전라남도 구례군 산동면 신학리,3654547
김경숙,631106-1035843,010-6676-8419,sanghungim@jusighoesa.kr,17971243,경상남도 고성군 고성읍 기월리,1208629
양시우,710822-1775069,010-5644-5630,miyeonggim@icoe.org,17747327,경기도 용인시 수지구 죽전동,814165
이상철,040306-3101613,010-6589-5838,bagseonyeong@oigang.kr,95801459,경상남도 의령군 용덕면 소상리,12321312
이중수,530803-2417289,010-4541-4891,haeun22@ju.com,14210667,세종특별자치시 세종시 조치원읍 남리,421741
오성현,580427-1433500,010-3727-5627,jihun03@yuhanhoesa.net,32341060,강원도 횡성군 갑천면 구방리,3484434
김중수,700813-2698662,010-5329-7707,jeongho95@gimbagbag.com,48852307,제주특별자치도 제주시 회천동,6917728
이준혁,820208-2094640,010-4856-6858,seoyeonggim@gimijo.net,80299990,경상북도 상주시 사벌면 매호리,9066217
박현숙,820214-2117868,010-2581-2273,sanghun78@mungim.kr,89618137,경상북도 상주시 공성면 인창리,12830381
이지혜,130519-4877629,010-7688-8765,gimyeonggil@baei.com,60341127,대전광역시 중구 목달동,8278768
전지은,120328-4807905,010-4685-6026,yunseosim@jusighoesa.kr,41856241,강원도 춘천시 효자동,5753914
김지민,760320-2151709,010-6024-1825,agim@gimmini.kr,57597727,전라남도 진도군 진도읍 수역리,7485141
성상현,130612-4722760,010-4694-3646,sunogyang@ju.org,53025514,경기도 오산시 누읍동,9741385
양준서,900214-2832557,010-2864-1944,gyeongsu53@jusighoesa.org,57432468,부산광역시 남구 대연동,9682682
고영철,120503-3009019,010-7371-4982,minhyeonu@ancoebag.com,12140940,광주광역시 광산구 용봉동,1481870
민은서,060716-4803296,010-8066-2749,seoyeonghwan@gangi.org,43270978,제주특별자치도 제주시 애월읍 상귀리,281223
권지아,590616-2433239,010-8315-2594,eunji55@yu.com,74253196,인천광역시 중구 운서동,29330699
권재현,600906-1578180,010-5574-2926,jcoe@jusighoesa.com,31708082,인천광역시 강화군 화도면 문산리,9884438
이영순,010201-3289725,010-2836-4393,gimmyeongsug@gogim.com,91117690,경상남도 하동군 진교면 백련리,28014699
최경숙,470917-1675093,010-4041-8045,misugi@gimcoe.com,32750337,대구광역시 남구 봉덕동,3937885
강영미,041122-4058626,010-6109-7225,jihyehwang@gimgim.com,4185577,부산광역시 수영구 수영동,1639900
이서연,800728-2890418,010-6857-8284,gimmiyeong@jusighoesa.com,44405584,울산광역시 중구 교동,10300181
홍영자,650811-2025337,010-6875-7832,ijeongsug@yangigim.com,57968047,제주특별자치도 제주시 구좌읍 김녕리,19083192
황은경,771105-2360772,010-2595-2370,gyeongjau@iiju.kr,56116721,제주특별자치도 제주시 한경면 신창리,11005790
이재호,930120-2896574,010-2632-8768,sujincoe@yuhanhoesa.com,78787392,전라남도 목포시 금화동,4749744
이숙자,800403-2690574,010-5039-1762,gimeunyeong@bagson.kr,56039092,부산광역시 북구 금곡동,14387731
최옥순,800912-2680648,010-5544-3055,ogang@gimgang.kr,69185907,강원도 춘천시 남산면 서천리,19705727
이예지,080724-3269628,010-6852-7729,rjo@iryu.net,42271376,울산광역시 울주군 두서면 인보리,14478379
김주원,610601-2230206,010-4519-1958,seongmin04@ibag.org,98811422,강원도 횡성군 둔내면 마암리,15925862
최지아,780718-2723155,010-2035-8802,migyeong46@yuhanhoesa.org,10322874,전라남도 완도군 고금면 가교리,3827424
김영길,990121-2785746,010-5840-1153,jinu38@yu.com,42102637,광주광역시 남구 대지동,4740075
박성수,860718-2882477,010-9610-7420,hyeonsug83@yu.org,33095309,경기도 평택시 청북읍 삼계리,9584731
전지연,010320-3063570,010-8150-9791,ssin@jugim.net,54982947,광주광역시 북구 연제동,12363376
나현준,640708-2345464,010-1744-7788,di@baggim.org,9243774,경기도 시흥시 논곡동,1728865
이민준,720507-1123448,010-9906-4162,sugjai@gweonseoseo.com,23501853,경상남도 산청군 단성면 길리,9285197
이유진,060527-3261228,010-3492-5548,sgim@isingim.com,45955465,부산광역시 동래구 안락동,16214656
박윤서,030117-3796584,010-5286-1594,sjo@ju.net,78628981,세종특별자치시 세종시 연서면 월하리,19739079
이영수,521123-1310325,010-2966-5038,cunja61@jusighoesa.kr,80318294,제주특별자치도 서귀포시 안덕면 화순리,8391152
황상현,560729-1513053,010-4127-4652,mijeong74@bagsin.com,54249898,제주특별자치도 제주시 한경면 금등리,7081274
이정훈,440930-1712013,010-5218-1519,shwang@yangbag.com,59408520,강원도 정선군 정선읍 가수리,8200488
김정웅,980318-1251255,010-2840-6034,gimjiu@jusighoesa.com,75678856,서울특별시 종로구 돈의동,14456785
진준혁,501105-2918507,010-5550-6831,seongsu34@gimgimgim.kr,18816015,서울특별시 관악구 신림동,2051082
박민지,441002-2896044,010-8617-6660,ygim@gimseogim.com,35519002,제주특별자치도 제주시 내도동,6951253
이현정,550502-2222709,010-5082-9001,yo@yu.kr,94257552,서울특별시 서초구 양재동,11289375
김정호,601111-2247295,010-5510-8875,yeweon14@bagyungang.org,40658609,경기도 수원시 장안구 이목동,14087791
류경자,131026-4391696,010-4616-2321,gyeongjaheo@yuhanhoesa.net,86123025,경상북도 안동시 와룡면 도곡리,39369323
이주원,771127-1680090,010-1350-8370,eunjujang@bagi.com,8944561,광주광역시 남구 백운동,5133926
박영수,530204-1177954,010-2066-1490,igo@jangu.kr,77312138,광주광역시 북구 충효동,24117384
김순자,900709-1353865,010-9743-6606,sunja83@yu.kr,58450862,경상북도 의성군 봉양면 구산리,7343341
권상철,870702-1891925,010-8102-5903,pgim@gimmunhong.com,60061999,경상북도 봉화군 상운면 하눌리,8519542
김예진,060117-4069785,010-8671-4095,mijeonghan@ani.kr,35374461,경기도 수원시 영통구 하동,4253812
이은지,670611-2727508,010-5474-6039,minjae10@gimgim.kr,57647086,광주광역시 서구 동천동,25625201
박영진,930816-2342331,010-8579-1503,yeeun18@yunyungim.com,34479012,부산광역시 연제구 연산동,2989761
박지원,441119-1571464,010-5636-8663,jeongunggim@ju.com,60017775,대전광역시 유성구 안산동,1456064
김현숙,720830-1885965,010-9805-5945,gimseoyun@ju.net,28648405,울산광역시 울주군 두서면 복안리,20652073
김상호,610519-1481470,010-7015-2618,caeweonyang@ii.kr,75400450,대전광역시 중구 대흥동,27093102
김혜진,880615-1180868,010-4307-9772,iseojun@jusighoesa.com,37542791,경상북도 울진군 기성면 사동리,7970248
