name,ssn,phone_number,email,income,address,monthly_spending,matching_key,mk_serial_number
김은정,750723-1375822,010-5861-2867,minjungim@bagan.com,78609779,경상북도 김천시 감천면 금송리,29672792,d98b110159f39b4f6c4ef6c69b399ea843562f9daae5fa0d9520c84d0b355280,datas.csv132
이상현,090504-4949396,010-8330-1406,jihye17@yuhanhoesa.com,45310142,전라남도 담양군 수북면 풍수리,12483530,ed45e6a509d770062beb0e9a95ec1c32c0f0576272dd8749c8325edd19138c1a,datas.csv133
홍보람,510811-1182030,010-9588-4246,immigyeong@yuhanhoesa.com,75043312,전라북도 임실군 임실읍 성가리,48507135,b0a2211f86180e0d86e8b9a6e93589860080c093837d993cbe076783669a4420,datas.csv134
서주원,970609-1117730,010-1472-7482,suminbag@iseong.com,58496888,경상북도 포항시 남구 동해면 임곡리,10147558,e2358dd561966a4254078bbc1398eb973f5762f66dfaeebabee6028af2244c47,datas.csv135
장정희,640920-1940653,010-9655-5083,jongsu33@ogimgim.com,9749975,경기도 용인시 처인구 원삼면 죽능리,2502182,bbe29886738c0ccab17768774c9411acbca6ef39d7e1c883d37b2cba6f50dd4f,datas.csv136
박정자,800808-2230990,010-9512-6378,kgweon@yu.com,24649083,대구광역시 달성군 화원읍 명곡리,4580544,83a71985c19d4db02cacdae9d0d5012fc33e54f26a614aaf07dfa3050c0282ce,datas.csv137
임상철,130924-4868296,010-7982-7404,jangjimin@bagigim.org,46703860,충청북도 음성군 대소면 오류리,23164907,145be8c3a33fe1e3bee1e85c932587df7f81585a84d772b32b3dd4b5b702dbf7,datas.csv138
류성훈,620914-1149550,010-3176-8444,gimsunja@baegbae.com,76414774,전라남도 무안군 청계면 도림리,9773110,4f2a8f6565316f399a527821f13d1fe271efd1bf53b4b95f2624baa9100facdc,datas.csv139
배준영,680404-2528486,010-5718-4691,ihyeonjeong@yu.kr,95879283,제주특별자치도 서귀포시 대정읍 하모리,10474286,e6563499572dce687a480b316465815c2c3e9cec5d12277d51981dc04287f757,datas.csv140
백옥순,930707-1910123,010-4895-6995,gyeongsu39@baggim.com,22694692,경기도 오산시 내삼미동,1448802,00e2f7933c8b40cadfb58ab60ebe56820340e33379cdf36a1e50a431fb636ccf,datas.csv141
장영일,000128-4505471,010-3266-3310,jongsubag@gimui.org,54616910,대전광역시 유성구 용산동,6890078,9c70a4cb53375b7450a76fbbae3bb7662cf4e75ca138a862501b57e50c5a056f,datas.csv142
성정웅,780325-1320435,010-2010-3439,ao@yu.kr,15177763,세종특별자치시 세종시 연기면 산울리,8023443,a9353d22fb56df59df57dedac525af0a3e0ac639f3eddfd770edc8f80722fd6b,datas.csv143
김영희,140718-3636493,010-3797-9149,vyun@yu.com,9209940,세종특별자치시 세종시 장군면 대교리,641499,1d72adad9c37cd7ae964fff19dd79777c62d8cbafb91801ed3b9b59532a6e359,datas.csv144
구영길,720731-2740077,010-4597-8895,areum47@hwanggangcoe.com,11985539,부산광역시 동래구 복천동,4884192,69c4335ad19bb94b24fa8861fd2b9711e951b9c8c6a39e11597005c2ab32fe05,datas.csv145
조은서,091001-4000952,010-4180-1196,seongmin80@ju.com,88824024,제주특별자치도 제주시 애월읍 애월리,36455815,dbfd35db5e0e3d29fd7a3974bcb2f71e40c6e7b22f2c0236129a4c83ff4987c8,datas.csv146
권미숙,530513-2594971,010-9665-7556,eunju52@bagjocoe.com,63345958,경상남도 함안군 칠서면 태곡리,535713,2105111bd73d3ce520512baa0c26562369a19d8e078384d2e7c9946ad232f15d,datas.csv147
이정남,560317-2482646,010-4157-4084,si@ju.kr,40143244,인천광역시 미추홀구 문학동,2766970,5e145cf38445f450e78554380a6faffc151add7d4d09e8faff634ff9ccce0312,datas.csv148
박지우,921002-1516952,010-7255-3721,gimmyeongsug@ju.kr,80608945,충청북도 청주시 흥덕구 오송읍 정중리,12737634,553ce540702fbc7da9af55e2ab94550f2af52108c5ba7fecd6a3f146a045f4e4,datas.csv149
이미숙,060817-3833989,010-4020-4574,imisug@uigu.kr,83300383,충청남도 천안시 동남구 병천면 탑원리,7831553,faa9ef6e22abd99e3a285d62a8bfdeb35e485f5db479b864b31a7969c915c3a5,datas.csv150
이건우,720722-2280349,010-4716-3147,doyungim@songseo.org,73086856,강원도 태백시 통동,3776939,3ed8120eaec090f08c86971d92c72230b57e02cf0daa1168242cbfd18fac876c,datas.csv151
송지혜,791026-2241036,010-7529-8079,gimminjun@yu.net,46264324,세종특별자치시 세종시 금남면 달전리,22288650,527c6ba215ba9915cbfd4b1cd85e9a114c0cfe3b988fbb13a2edfbdafdfb2ade,datas.csv152
이상현,920709-1452334,010-9194-1326,songjihye@ju.kr,4621904,대구광역시 달성군 옥포읍 교항리,758640,181e39f2da15dbae0849ee45d4548a16275cc5a1122900d469ace44dc5db6a9e,datas.csv153
나아름,980106-2797486,010-4444-9894,junhoi@icoebae.kr,11825167,인천광역시 남동구 서창동,665350,4cc560e0a3829a4aee1184c2a2bce91cba334e5949eea2a269262c184b47543b,datas.csv154
조서윤,061030-3724523,010-1946-4572,ogim@gimbagbaeg.com,26367571,인천광역시 중구 해안동4가,164866,8a5444a06fc7e4b6e7f28efc9862b59548abbb70f620364fc78a4dad88ba1aaf,datas.csv155
이우진,830726-2895189,010-9380-9459,jihuhan@ju.org,43923629,대구광역시 달서구 상인동,24790276,3d3e9a40a7883e4c77079f37b9c9be38d618b48cd8b5a2f104a76908dda8434c,datas.csv156
권상현,460906-2327322,010-8385-7781,yunseunghyeon@ganghwang.com,89745150,울산광역시 울주군 삼남면 상천리,17713092,a35658ec8a62d79488172b0150cefa3229fb74eabb3dd1edfca260145e9cdd65,datas.csv157
김민수,060327-3303266,010-7013-9203,ijeongsun@gimgweoni.com,2111500,부산광역시 부산진구 부암동,363019,c4ab9212b31a92e9f16e2fb3993c1511364534d87fecd53da28eeda25aaebb3e,datas.csv158
김현우,471207-1852182,010-5458-1420,junhyeog39@jusighoesa.org,55287874,광주광역시 북구 누문동,6817841,dded5de3b8291c7b78406209de9bf3d95f1b80b4670af399ea6fde91a3cee763,datas.csv159
문정자,900714-2896712,010-4187-4743,myeongsug90@baegim.org,31489935,강원도 동해시 망상동,10385403,cda7fcbf3df926684e5c7ace555ebf9a041d2f4291c1c5c4db30f1f9bccfd3d9,datas.csv160
김경자,141114-3444399,010-4190-4940,bbag@songgim.org,89986610,충청북도 증평군 도안면 연촌리,18639511,b43ab4c91a9f6e63bc0e965a8dc52df91bcaf53eae32328661979230c1f31bb3,datas.csv161
이하윤,751231-2060398,010-6128-2584,namjunho@bagi.kr,26528847,전라북도 완주군 봉동읍 용암리,4500549,6a88e38c098caa1cd87f64f990140a63b75343e3968486d583fa7cbda702fec9,datas.csv162
김정남,970127-1939340,010-5264-8847,seungminbag@gimbag.net,43372432,충청남도 금산군 금산읍 상옥리,24866577,ba54a7705e1ae8f3e43ca0877ab97a9d46d21eebdd99cb7bb476b6f1f76f33d1,datas.csv163
한유진,970518-2070741,010-9347-9813,seoyuni@jusighoesa.com,84206279,인천광역시 부평구 구산동,10454110,26dd9b036e372c5eab52f2bf1fa6c1554112a5d8c9e140464b378b29a9427f64,datas.csv164
최영진,600222-2656893,010-9253-1131,bheo@gimbaggim.kr,14319717,인천광역시 옹진군 연평면 연평리,549171,5f8c73bfdeba537e9612e522197de35414d472ef9decabc7aa614daadb368467,datas.csv165
김민준,780830-1146904,010-3071-4090,gangsumin@imgweongweon.com,21389885,제주특별자치도 제주시 아라일동,2223113,60c98b24e0d3d7ff84e16da8c4a3eaa7a99965195607d838b51c6b0e7e9a7b88,datas.csv166
김은주,651210-2838266,010-4660-9231,haeun66@ju.org,33959570,대구광역시 남구 대명동,13915341,004a7dfe59d572f90f090e6cb4b34ab498cae0f75e0a125d84deacf3932889df,datas.csv167
이유진,650919-2860292,010-3150-7158,jeongungi@yu.net,63632180,강원도 양양군 현북면 하광정리,13069008,83a31161798b8ed0b145d774b1aa29cbf2cafb2cfe3d71eeda32b6e0d07d253f,datas.csv168
김도윤,810204-2652125,010-5366-1240,jeongnamgim@usin.com,28621166,대전광역시 유성구 상대동,219632,01897e71a709559c68c924f4726b97e8acbfc5046bec9985b631c0adaed57a3b,datas.csv169
박경희,770703-1098590,010-9379-9513,jinho27@gosonbag.com,99639206,제주특별자치도 제주시 오라이동,48809359,1e35e6429ed7f69884967fe4b4e7fc66af51c8f7d00c5c148ce57fee78f807ec,datas.csv170
최아름,050610-3262267,010-4693-6418,ogjagim@ju.net,77152271,대구광역시 중구 북성로1가,3835521,e3614ba6610c1212bac79d2dc1dba3f063f6a2be22d0a54f89be0c170759cda5,datas.csv171
이영길,860121-1215127,010-5987-2715,minsugim@gangcoe.kr,62931334,경기도 양주시 은현면 선암리,17313764,584eed4530371e3dc0e2cb903420b9ed67bd2b17eaa74c536869d25f1edbdef9,datas.csv172
강하은,750429-2133913,010-6817-1463,sanghyeoni@gimgimsin.com,71868087,충청남도 태안군 소원면 파도리,41192047,7c6c7ce9cadb26941b7173985bbb4d3b564a234ea8185c90b0323f8aa3f681be,datas.csv173
윤서현,750504-2054523,010-1722-5486,ihaeun@gimigim.com,80564719,세종특별자치시 세종시 연기면 보통리,9158875,cc5419a67758181a58061d221409b50fd81f21f3e181bf66e9ef2f42e01e0b8f,datas.csv174
김광수,101013-3055895,010-2943-6880,seunghyeon54@yuhanhoesa.org,59241764,전라남도 담양군 수북면 주평리,7795950,f360ee635d30b1f15742e7c72c06c06247775afa8482fceb1444c1a704df322b,datas.csv175
김영호,120528-4036623,010-5273-3225,sanghungo@baeggimgweon.org,82233305,충청북도 단양군 적성면 대가리,55194003,476b4fcc731f603549ebdd70a22586477b035f8d83454cd87c599c79af76a772,datas.csv176
이재호,640305-1431135,010-5356-8124,yo@iii.net,16460550,전라남도 강진군 옴천면 봉림리,2235222,253bf2888a3dc76ad4d298000c898cd7d71b29cae77407688b63ef3ac37eff68,datas.csv177
윤하윤,760809-2516521,010-5163-6070,ominjun@gimsonbag.net,74174221,부산광역시 금정구 부곡동,6062514,fbd745fe9a06a3a134e9fe68ac11dd11a36bc8b152e8f6eba770ce805887162d,datas.csv178
박옥자,950323-2614194,010-9167-9173,jeongnamgim@jusighoesa.org,23573737,대구광역시 달성군 논공읍 남리,2667562,ad5abceeaa120ef0fe18575670ebc066342c814e8d6f53eb0aa93196351d4dfe,datas.csv179
서현주,740818-2828764,010-3703-2268,minsusim@bagjeong.kr,93557644,서울특별시 금천구 가산동,18835633,0fe54917cd64bb298aa0c188cef3413a80ca70b17da75e4769b5dc98699f8374,datas.csv180
최서준,890213-2118995,010-8377-1621,qgim@yu.kr,47720387,강원도 춘천시 동면 평촌리,7518766,d652b0af02b35d72c4a00631f0f8c11ff20264cdfa58b84b64b72abba643dc32,datas.csv181
최상호,670724-1153684,010-9750-6175,jeonghyihwang@yuhanhoesa.net,26449475,전라북도 진안군 용담면 월계리,4098204,a2220e442ba775abdab1d55c8386aab6c6d9569bc8831b2ca328ac4857fff5b2,datas.csv182
진정순,540807-1295592,010-4862-7132,mgim@giman.org,9244627,제주특별자치도 서귀포시 안덕면 창천리,5567352,4e59bf4e4a2574d5956e7aec6151ef272ea9556a3217f2287e5566aee7869ffc,datas.csv183
박정웅,670421-1543985,010-9362-7283,qi@jusighoesa.com,70596073,울산광역시 동구 일산동,4178656,aeab3cb2e19b3d3b4d379cd9c0d184ad981765f649981550054f8099ad99cba5,datas.csv184
최민수,490318-1332069,010-5579-3633,ijeonghun@yuhanhoesa.kr,19709107,경상북도 경주시 노서동,9016994,76970b0e99d96f67e50f4152dd1d0b0f15cb290550f9665d4ee6df5c2b7a4106,datas.csv185
이상호,020822-3070084,010-6563-6588,jia35@yuhanhoesa.org,94465590,충청남도 청양군 장평면 지천리,8599218,8f9953c780d7f54d38220317c800ab2bf79b85fccef9861691f13d03f7340d86,datas.csv186
서지우,130806-3968983,010-2941-9159,jeonghyi96@ju.kr,15170330,대구광역시 달성군 현풍읍 상리,4731855,cf38b0501d8d00f456d3dc157b0698b574add7ddb13d0b1457d3b0a1b6ca6ef3,datas.csv187
구지훈,640724-1612870,010-8845-6987,pcoe@jusighoesa.com,77167609,울산광역시 중구 남외동,9833251,6ec9f5b70083a449343bee65a2432467aea123ec9b27b0d44b023fbd2f91ec8a,datas.csv188
서중수,730608-2086339,010-5562-7039,jiu27@yu.kr,35247632,광주광역시 북구 연제동,1074086,d3a8f58c0ed0be20e9e7dbde5717c9fe36408aba6e253f78ca5ca69542f6a170,datas.csv189
박준영,480905-1267382,010-4333-7527,ogjai@gimbaei.com,9492785,전라남도 함평군 월야면 예덕리,2164460,a544ebb89b080897f7af59a1d69b43f140c7b84062652eba5c3662d454c3b585,datas.csv190
김서영,700212-2131842,010-2849-7456,gimhyeonjun@baegi.com,77532791,대구광역시 남구 이천동,35920772,5548557a777122716a6cddd061661642737a69ed5349f7bae856be7726101795,datas.csv191
최예원,700323-1213791,010-9754-2253,yejimun@songjangjang.net,17564028,경상남도 창원시 성산구 가음동,1409116,9fd0f8da790d23218ac5c76580ee86c5f1620b2a915592e1b4ac7dbdeae449db,datas.csv192
허진우,030611-3004548,010-9632-1844,yunseoi@goyungim.com,12835038,광주광역시 서구 농성동,2035694,d358ade0b32f825cc5f754b9b136012bb45e610c5b092b3a1cfd2303c09cdae2,datas.csv193
김지민,521115-2929038,010-5643-6041,eo@janggimbag.com,9348304,강원도 인제군 남면 신월리,910414,771ad5f95e1955c0578146578afe9fc4f8df05f6ff3a1557d97ba1e3f0da2b45,datas.csv194
이민서,860612-1627269,010-3232-7252,jeongho04@songgim.com,36597172,대전광역시 대덕구 용호동,7031607,f599dc229db50cf52e4bf8fc990f773fdc115c1017530ce5895ca5588e08b089,datas.csv195
김정웅,860707-2289839,010-2083-9417,pgwag@gimi.net,3988885,대전광역시 서구 산직동,865272,2e2a45d1af7f08fc15641b3102a383475de30cfb75a6b0ffc66539986b2f4823,datas.csv196
김지영,110419-3802806,010-6135-8385,igim@jusighoesa.kr,85041772,울산광역시 북구 송정동,53562333,ae6accc141af20ad0f5ff3b04cffe28c79a1f0c7751aa8a45214bbfb4980e3be,datas.csv197
김지원,750929-2376229,010-8250-5458,xi@jojang.net,86182474,전라남도 무안군 청계면 사마리,4079136,1e66c15177a6fb90814cb5eeaa48ecbf3f5a60336b1485beebb52e9b2fc9af27,datas.csv198
권경수,661226-2138752,010-5792-5238,junhyeog13@jeoni.com,42873822,세종특별자치시 세종시 전의면 관정리,2927041,6d5f5646da30f1270b67e73c2d326ef0432898a6fcd46191d708de2ad62a98d4,datas.csv199
김채원,550715-2415560,010-7921-5438,sonyeongho@seoi.com,77458990,부산광역시 영도구 신선동1가,7792900,49c9336efa6f08cd0779f7b2cd52c823f4f1bb6a615d4aebfc185179c0b791de,datas.csv200
유성민,540823-1905592,010-8466-2688,yeongmigim@munim.net,95050495,대구광역시 북구 노곡동,38254845,da72903da2db9bd1707f4cba961edc2b06127f2a6e9d4221b2d91dd0e83f5c3a,datas.csv201
박영순,000610-3396759,010-2303-7808,misuggim@yuhanhoesa.com,83910296,충청북도 괴산군 괴산읍 검승리,3073864,8fcff8ab866cc468b510e6501ec40b20dba691299378a3fc87e4350c1b1d429a,datas.csv202
박영자,850829-1925028,010-8460-8326,minjuno@hanbaehan.com,92891548,경상남도 창녕군 창녕읍 술정리,25264572,5b1648a852126e75b6b3ccc7d4ef6105e9e264d4afbd50d130d9318c1ea6ae89,datas.csv203
김영길,100212-3939976,010-9291-9182,myeongja37@yuhanhoesa.org,32940403,대전광역시 대덕구 법동,8434517,202a3f8e17faade67cbd7f8631eafe4413143e6585ebe9dda44933316b4f9085,datas.csv204
이준혁,520623-2670903,010-3382-9945,hyeonsuggweon@yu.kr,47216109,경상북도 울릉군 울릉읍 독도리,7578348,7305497433e72fb0b9728120bd5d73e4f41f4c6132026ae78ccba62e6960fd47,datas.csv205
남민지,820110-1059018,010-6559-3480,hyeonjun03@bagyun.kr,81320424,부산광역시 해운대구 좌동,4517095,c2a66f4daf88b176fc27746395389b67a65753ebebebe2ccf126e7fa13ef8488,datas.csv206
김지훈,451124-1358372,010-3839-7237,coesiu@jusighoesa.com,30496296,경상남도 창원시 성산구 반송동,1494094,ac0d0350719b62e1d4f90d0add314f3926b1bba6769dca4b0b8cdc27d2688c56,datas.csv207
김성민,500501-1933245,010-3384-9141,yeonghyi58@yuhanhoesa.com,67299318,울산광역시 중구 동동,9356301,10b73acd8920a8f950f7b6733c46e2f0f0d857fb00831520748ae75da66a55db,datas.csv208
서진호,720810-1124181,010-2854-9000,myeongsugcoe@yuhanhoesa.org,94046137,전라북도 무주군 무풍면 지성리,12344004,f3e26c8adea37fb07131e03748db240e9df45d1b401272a3d6dbda4f37340ad5,datas.csv209
김경희,800601-1589178,010-3467-4417,hyeonu10@jusighoesa.com,19908073,인천광역시 연수구 송도동,4110015,0ce55266ae6dd36f4246fff3f0e75767121b79965edb0da07f0e02b3f55d28e0,datas.csv210
김하윤,980408-1260399,010-4244-3614,sujinbag@iryu.com,91085892,대구광역시 중구 화전동,8392060,d200842a5386cb588148f8d14694c8eedc11f0ccc310f1000544213800d171b8,datas.csv211
한상훈,860526-2332823,010-5249-4718,yeongjinbag@yu.com,53842708,전라남도 담양군 용면 통천리,10510043,9e35482ea004fe913e6770cf91c17b5a6ff04e48fbaacbe06a22e29c7fe45802,datas.csv212
박미영,750413-1493279,010-3513-1674,simogsun@yuhanhoesa.com,36685970,강원도 양구군 남면 야촌리,420155,406943a2c133220b3f0e8f2f26c21ada1fbeb8e7da07cf9ff463192a393e24f2,datas.csv213
김미경,660821-1798728,010-3867-6970,gangseunghyeon@bagiha.com,98329019,경기도 수원시 팔달구 중동,1836295,b81042441ebe075eb2e7bfe73ae4e2cc13bae051fb6a61e83e5c716f0367451a,datas.csv214
홍영식,810619-2202920,010-2317-2711,gimseonyeong@gimihwang.net,51635124,경상남도 함양군 유림면 서주리,13274964,679b7e430fd59c1b1d423996b89175c77dc0b35e9377704d0f105e5a2ceabff4,datas.csv215
이민수,880915-2218854,010-7979-6724,seoyun47@gimgim.com,19855521,제주특별자치도 제주시 이도일동,1887124,386311604dbe4f68a77e7d1c33557d65e969233ffc8c7f6f5a440ce711e4ef29,datas.csv216
한서영,920828-1728758,010-7196-9766,sunja42@baeggimca.kr,43565756,대전광역시 동구 대성동,6351497,0521f952820fd07a268055283d9674ad933b7cf54769c6fc5407d21f0500c860,datas.csv217
김도윤,740105-2265256,010-9450-9425,baghyeonsug@yu.kr,64765771,경상북도 울릉군 서면 남서리,24739636,edcb9527e0ee045e6895a6d4e5e767327d09463c4835218986a301caa2fc4bb7,datas.csv218
홍지후,460108-1441133,010-7352-6136,byeongceol70@yuhanhoesa.kr,9343277,울산광역시 울주군 두서면 인보리,1771214,1969bfc824d25b24a7a6d692bbea279b65681093fe994c0358abc199aefc7734,datas.csv219
손건우,650224-1287665,010-5910-5196,misug28@gimseo.org,28012741,인천광역시 동구 창영동,6693747,0f52a44eaa4df647aba27842cfaa2d6be1e56452abe3011d49cc56ec810f9523,datas.csv220
김민서,790315-2604848,010-7116-5468,seoyeon80@ii.com,75385787,울산광역시 북구 구유동,489835,39a09c29b4c59a4a02de97b63586bdea81e05f192e54e46832a7d241d23d5a37,datas.csv221
윤수진,460808-2512201,010-9614-7447,sunog17@ooi.kr,31980899,부산광역시 동래구 온천동,9387526,12b91c16ea47e6a2e06c9e979b450e681683e67d50402c813e679c4657f909d5,datas.csv222
최명숙,930818-2195581,010-7517-1911,jihun57@yu.org,45213693,전라남도 여수시 화정면 상화리,3740285,46fcb45c5c48cfb6ef0516345ff0502e5358008140fb2115ae437741603faf93,datas.csv223
손준호,880607-2134780,010-3871-5327,byeongceoli@yuhanhoesa.com,68485681,전라남도 보성군 노동면 감정리,40237993,b6bf74150f7d87d2a48e5cd1b437528a15681b5235ea895d653cbf0dcc513d01,datas.csv224
김준서,550629-1427111,010-9266-9435,coemijeong@coegim.com,26908252,경상북도 의성군 의성읍 중리리,1499717,0424dcfaa051f14c34c87edb21a3ec043d9dc32588cc158eee51755a3e159397,datas.csv225
김우진,720510-2242754,010-1077-7111,hayunha@yu.net,31461301,부산광역시 사하구 장림동,1466885,0d91552b55ab48b3d6abc7e575ec1bf5b30d44d469801ff1b6d56e5cb160d886,datas.csv226
남상훈,800717-1302650,010-1195-8630,gimjaeho@yuhanhoesa.com,8337910,경상남도 거제시 연초면 오비리,4128702,19e91026dffe9abb6846fb03ab5e4e28d31acdff974164e390ce51b92c322cd8,datas.csv227
차지영,901225-2232261,010-4954-6720,misug41@hongan.net,90593142,울산광역시 울주군 삼동면 조일리,28420878,d9b1fbf80172549747b3956d4d3c3529fe92f60548cb393132e61298406f56d4,datas.csv228
장옥자,510220-2463638,010-7844-8574,minji11@gimgim.kr,6723674,세종특별자치시 세종시 금남면 영대리,263991,fd238c17aa2de158c39eddde9f8e55d7b818f84cb563567f98b57960ecac22f3,datas.csv229
박민석,580716-2773812,010-9236-5650,junseobag@jusighoesa.com,31391544,인천광역시 서구 불로동,11200361,b80e6b4f299a2c4f323522cf9f1a7fc27e0e0f9e6ceecbf9bf8cc609978d5a2e,datas.csv230
김지은,910831-2020983,010-5549-6770,fi@yuhanhoesa.net,80475512,세종특별자치시 세종시 금남면 영대리,13297789,738ab174eaa4e6b7a878f92349b7cd9a04149beb61d0d13d6ab9803667c66775,datas.csv231
이서연,870210-1099459,010-1232-6750,miyeonggim@coebag.com,33323758,서울특별시 은평구 대조동,102959,e7cb198f2a321e84b623e24d19106db60f668a3e8d9af8f6f691724289a08762,datas.csv232
